,Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss
161,0,18,1,34,0.7647058823529411,0.019551841542124748
162,0,18,0,104,0.7980769230769231,0.007268757559359074
163,0,18,8,107,0.5981308411214953,0.012531338259577751
164,0,18,2,27,0.7407407407407407,0.03566282242536545
165,0,18,4,14,0.2857142857142857,0.09672923386096954
166,0,18,9,23,0.43478260869565216,0.07031664252281189
167,0,18,6,5,0.2,0.36137282848358154
168,0,18,7,28,0.5714285714285714,0.034663137048482895
169,0,19,1,29,0.8275862068965517,0.02649337612092495
170,0,19,0,22,0.7727272727272727,0.03881901875138283
171,0,19,2,23,0.8695652173913043,0.0397225059568882
172,0,19,7,73,0.547945205479452,0.014582240022718906
173,0,19,8,15,0.7333333333333333,0.07166150957345963
174,0,19,3,37,0.7027027027027027,0.024447321891784668
175,0,19,5,27,0.9629629629629629,0.015614648349583149
176,0,19,9,34,0.2647058823529412,0.05329475179314613
177,0,19,4,12,0.3333333333333333,0.11617782711982727
178,0,19,6,3,0.0,0.5626876950263977
179,0,20,2,134,0.7910447761194029,0.007490668911486864
180,0,20,5,29,0.7586206896551724,0.023488061502575874
181,0,20,7,73,0.5753424657534246,0.014920946210622787
182,0,20,3,20,0.65,0.04698188230395317
183,0,20,8,86,0.6511627906976745,0.01477819960564375
184,0,20,6,30,0.1,0.06424198299646378
185,0,20,0,14,0.9285714285714286,0.03682572767138481
186,0,20,4,12,0.5,0.10198069363832474
187,0,20,1,4,1.0,0.14289703965187073
188,0,21,7,41,0.6097560975609756,0.026079878211021423
189,0,21,1,63,0.873015873015873,0.009370394982397556
190,0,21,5,57,0.9298245614035088,0.007750238291919231
191,0,21,4,40,0.375,0.034350719302892685
192,0,21,0,29,0.8275862068965517,0.026433564722537994
193,0,21,9,18,0.5,0.09548443555831909
194,0,21,6,41,0.07317073170731707,0.04565989226102829
195,0,21,8,9,0.7777777777777778,0.15092754364013672
196,0,21,2,22,0.7727272727272727,0.04270808398723602
197,0,21,3,4,0.5,0.2547975182533264
198,0,22,4,24,0.5,0.05457455292344093
199,0,22,5,100,0.9,0.004626347683370113
200,0,22,2,42,0.7857142857142857,0.02434370294213295
201,0,22,3,84,0.5595238095238095,0.013061621226370335
202,0,22,7,36,0.5833333333333334,0.030196262523531914
203,0,22,6,43,0.06976744186046512,0.04441387951374054
204,0,22,1,17,0.8823529411764706,0.035868749022483826
205,0,22,0,4,1.0,0.09397011250257492
206,0,23,2,37,0.7567567567567568,0.029769230633974075
207,0,23,8,59,0.5932203389830508,0.021808477118611336
208,0,23,4,142,0.4154929577464789,0.010636347346007824
209,0,23,1,23,0.8695652173913043,0.022249240428209305
210,0,23,5,7,0.8571428571428571,0.06038845703005791
211,0,23,6,12,0.16666666666666666,0.15389280021190643
212,0,23,0,8,0.75,0.14075882732868195
213,0,23,3,13,0.8461538461538461,0.06707603484392166
214,0,23,9,2,1.0,0.6387010812759399
215,0,23,7,1,0.0,2.771967649459839
216,0,24,5,64,0.859375,0.008080396801233292
217,0,24,8,77,0.5194805194805194,0.019374974071979523
218,0,24,9,68,0.3088235294117647,0.02775813825428486
219,0,24,7,47,0.48936170212765956,0.0237907525151968
220,0,24,1,44,0.8181818181818182,0.019284769892692566
221,0,24,6,12,0.08333333333333333,0.1525985300540924
222,0,24,4,30,0.3333333333333333,0.05179416388273239
223,0,24,3,7,0.7142857142857143,0.15251922607421875
224,0,24,2,25,0.72,0.042391758412122726
225,0,24,0,4,1.0,0.15643243491649628
226,0,25,0,21,0.8571428571428571,0.03573719039559364
227,0,25,8,155,0.6064516129032258,0.008238323964178562
228,0,25,2,15,0.8,0.06042327359318733
229,0,25,3,36,0.7222222222222222,0.025781534612178802
230,0,25,9,40,0.4,0.042525775730609894
231,0,25,7,3,0.6666666666666666,0.26421812176704407
232,0,25,6,30,0.0,0.06355138123035431
233,0,25,4,5,0.6,0.1970309466123581
234,0,25,5,6,1.0,0.059119973331689835
235,0,25,1,2,1.0,0.06388213485479355
236,0,26,1,78,0.8461538461538461,0.007885325700044632
237,0,26,3,174,0.6379310344827587,0.005575095769017935
238,0,26,2,35,0.7142857142857143,0.02778693474829197
239,0,26,0,28,0.75,0.03433210775256157
240,0,26,4,36,0.5833333333333334,0.032748933881521225
241,0,27,4,71,0.4225352112676056,0.01886843703687191
242,0,27,1,11,1.0,0.020655415952205658
243,0,27,7,6,0.5,0.20507587492465973
244,0,27,0,13,0.7692307692307693,0.0690934807062149
245,0,27,2,10,0.9,0.09754910320043564
246,0,27,9,61,0.36065573770491804,0.027310684323310852
247,0,27,5,30,0.8666666666666667,0.020519254729151726
248,0,27,6,11,0.18181818181818182,0.19140158593654633
249,0,27,3,18,0.3888888888888889,0.06009747460484505
250,0,27,8,1,0.0,2.41007661819458
251,0,28,6,186,0.026881720430107527,0.010162037797272205
252,0,28,2,24,0.6666666666666666,0.040143631398677826
253,0,28,0,99,0.7474747474747475,0.00955150742083788
254,0,28,3,27,0.4444444444444444,0.04033323749899864
255,0,28,5,7,0.7142857142857143,0.1112104281783104
256,0,28,4,6,0.8333333333333334,0.22509892284870148
257,0,28,1,2,0.5,0.34317225217819214
258,0,29,5,35,0.8285714285714286,0.0151069900020957
259,0,29,4,67,0.40298507462686567,0.019682491198182106
260,0,29,1,62,0.8548387096774194,0.008477231487631798
261,0,29,0,94,0.723404255319149,0.010182281956076622
262,0,29,6,20,0.0,0.09933332353830338
263,0,29,8,67,0.5373134328358209,0.019602015614509583
264,0,29,2,14,0.9285714285714286,0.0582495853304863
265,0,29,7,11,0.7272727272727273,0.10238182544708252
266,0,29,3,13,0.38461538461538464,0.09078765660524368
267,0,30,6,46,0.043478260869565216,0.04158170148730278
268,0,30,7,15,0.4666666666666667,0.10182689875364304
269,0,30,8,50,0.48,0.027822578325867653
270,0,30,0,2,0.0,1.1647987365722656
271,0,30,5,36,0.9166666666666666,0.012684482149779797
272,0,30,3,6,0.8333333333333334,0.1530071645975113
273,0,30,1,10,0.9,0.031556472182273865
274,0,30,2,15,0.8,0.07401730120182037
275,0,30,9,2,0.0,0.8828595280647278
276,0,31,9,225,0.3022222222222222,0.007939422503113747
277,0,31,8,95,0.6631578947368421,0.012632460333406925
278,0,31,5,37,0.8378378378378378,0.011021554470062256
