Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss,Comsume_time
0,4,3,13,0.0,0.5083336234092712,0.30100107192993164
0,4,0,34,0.0,0.16506162285804749,0.30100107192993164
0,4,5,75,0.06666666666666667,0.04099555313587189,0.30100107192993164
0,4,6,63,0.0,0.04792126640677452,0.30100107192993164
0,4,8,22,0.7727272727272727,0.03840676322579384,0.30100107192993164
0,4,1,5,0.2,0.43605345487594604,0.30100107192993164
0,4,7,16,0.0,0.2589222192764282,0.30100107192993164
0,4,2,3,0.0,0.8814413547515869,0.30100107192993164
0,5,4,38,0.18421052631578946,0.05505150929093361,0.30100107192993164
0,5,7,23,0.0,0.1750863790512085,0.30100107192993164
0,5,5,60,0.016666666666666666,0.05235478654503822,0.30100107192993164
0,5,2,17,0.058823529411764705,0.15220773220062256,0.30100107192993164
0,5,1,59,0.0847457627118644,0.03588409721851349,0.30100107192993164
0,5,0,26,0.0,0.2183709442615509,0.30100107192993164
0,5,9,70,0.0,0.04220414534211159,0.30100107192993164
0,5,6,19,0.0,0.15497200191020966,0.30100107192993164
0,5,3,10,0.0,0.6685736775398254,0.30100107192993164
0,5,8,5,0.8,0.23039209842681885,0.30100107192993164
0,6,5,88,0.022727272727272728,0.03728557005524635,0.30100107192993164
0,6,1,65,0.09230769230769231,0.032120637595653534,0.30100107192993164
0,6,0,36,0.0,0.15912887454032898,0.30100107192993164
0,6,3,36,0.0,0.18047736585140228,0.30100107192993164
0,6,2,22,0.0,0.1242649033665657,0.30100107192993164
0,6,7,103,0.0,0.04217955842614174,0.30100107192993164
0,6,4,10,0.1,0.23093684017658234,0.30100107192993164
0,7,1,113,0.07079646017699115,0.01874917559325695,0.30100107192993164
0,7,0,41,0.0,0.13443945348262787,0.30100107192993164
0,7,8,150,0.86,0.005429871380329132,0.30100107192993164
0,7,7,21,0.0,0.20369192957878113,0.30100107192993164
0,7,3,10,0.0,0.6739178895950317,0.30100107192993164
0,7,6,36,0.0,0.08865302056074142,0.30100107192993164
0,7,2,4,0.0,0.7422199249267578,0.30100107192993164
0,7,4,4,0.0,0.6808314919471741,0.30100107192993164
0,7,5,4,0.0,0.7624411582946777,0.30100107192993164
0,8,5,21,0.047619047619047616,0.16006535291671753,0.30100107192993164
0,8,4,112,0.20535714285714285,0.0190086979418993,0.30100107192993164
0,8,0,75,0.0,0.07452438771724701,0.30100107192993164
0,8,7,65,0.0,0.06651196628808975,0.30100107192993164
0,8,2,41,0.024390243902439025,0.06348229944705963,0.30100107192993164
0,8,1,12,0.0,0.16228552162647247,0.30100107192993164
0,8,8,8,0.875,0.09769003838300705,0.30100107192993164
0,8,3,13,0.0,0.49942243099212646,0.30100107192993164
0,8,6,2,0.0,1.2525228261947632,0.30100107192993164
0,9,0,27,0.0,0.2087368369102478,0.30100107192993164
0,9,5,75,0.02666666666666667,0.044737666845321655,0.30100107192993164
0,9,6,30,0.0,0.10151363164186478,0.30100107192993164
0,9,7,99,0.0,0.04253079742193222,0.30100107192993164
0,9,4,16,0.0625,0.15106987953186035,0.30100107192993164
0,9,1,32,0.1875,0.059764496982097626,0.30100107192993164
0,9,8,3,1.0,0.2220299243927002,0.30100107192993164
0,9,3,2,0.0,3.678091287612915,0.30100107192993164
0,9,2,23,0.0,0.11710529029369354,0.30100107192993164
0,9,9,8,0.0,0.4066513776779175,0.30100107192993164
0,10,7,131,0.0,0.032352861016988754,0.30100107192993164
0,10,5,23,0.0,0.14919976890087128,0.30100107192993164
0,10,6,57,0.0,0.050021372735500336,0.30100107192993164
0,10,4,38,0.10526315789473684,0.0632796511054039,0.30100107192993164
0,10,1,73,0.0821917808219178,0.027612600475549698,0.30100107192993164
0,10,0,9,0.0,0.6056421995162964,0.30100107192993164
0,10,3,32,0.0,0.20387740433216095,0.30100107192993164
0,10,2,8,0.0,0.3420941233634949,0.30100107192993164
0,11,6,4,0.0,0.7547729015350342,0.30100107192993164
0,11,3,60,0.0,0.1101081445813179,0.30100107192993164
0,11,5,77,0.025974025974025976,0.03987874463200569,0.30100107192993164
0,11,9,48,0.0,0.058788422495126724,0.30100107192993164
0,11,7,30,0.0,0.14436128735542297,0.30100107192993164
0,11,8,34,0.9411764705882353,0.01831437647342682,0.30100107192993164
0,11,0,16,0.0,0.36047789454460144,0.30100107192993164
0,11,2,3,0.0,0.962273359298706,0.30100107192993164
0,11,4,4,0.25,0.5494129061698914,0.30100107192993164
0,12,1,70,0.11428571428571428,0.028509514406323433,0.30100107192993164
0,12,8,27,0.7777777777777778,0.03570825234055519,0.30100107192993164
0,12,9,58,0.0,0.05074652284383774,0.30100107192993164
0,12,5,40,0.025,0.08306668698787689,0.30100107192993164
0,12,2,52,0.0,0.05376246199011803,0.30100107192993164
0,12,6,53,0.0,0.057868342846632004,0.30100107192993164
0,12,3,24,0.0,0.2723921239376068,0.30100107192993164
0,12,4,3,0.0,0.8010368347167969,0.30100107192993164
